"algorithm","initialisation_method","p1","p2","mu1","mu2","sigma1","sigma2","prop_outliers"
"EMCluster","quantiles",0.514935597894041,0.485064402105959,-0.0749138509427607,4.09469364810962,0.866541522152832,0.969737636009041,0.02
"GMKMcharlie","quantiles",0.514936079927806,0.485063920072194,-0.0749133994062808,4.09469731232602,0.866541921556354,0.969731570115903,0.02
"flexmix","quantiles",0.515,0.485,-0.0749124184989698,4.09468379545389,0.866967772493267,0.970256724041787,0.02
"DCEM","quantiles",0.514913335981207,0.485086664018793,-0.0749377637998828,4.09452767696335,0.866542732100545,0.970034189463164,0.02
"RGMMBench","random",0.486787868806237,0.513212131193763,0.00458084211547371,3.79060489997731,0.278106777970662,1.74720664166395,0.02
"Rmixmod","random",0.486789591998371,0.513210408001629,0.00458138600729327,3.79061709631218,0.278107769969407,1.74719669559632,0.02
"mixtools","random",0.48678849586463,0.51321150413537,0.00458134818999678,3.79061638034994,0.278107193673654,1.7472028562747,0.02
"bgmm","random",0.515949367089412,0.484050632910588,0.00692183070582165,3.98817296258699,0.308766590594874,0.308842106118705,0.02
"mclust","random",0.486809464948239,0.513190535051761,0.00462413578346737,3.79072315575499,0.278169699384642,1.74714933727904,0.02
"EMCluster","random",0.486991051337557,0.513008948662443,0.00463749719243401,3.79205061245104,0.27821723845221,1.74601808992324,0.02
"GMKMcharlie","random",0.486786776530197,0.513213223469803,0.00458059671366895,3.79059707491586,0.278108156099605,1.74721340486162,0.02
"flexmix","random",0.504,0.496,0.00459445665914559,3.79053876060415,0.278263739346103,1.74810054280785,0.02
"DCEM","random",0.486809464948239,0.513190535051761,0.00462413578346746,3.790723155755,0.278169699384643,1.74714933727904,0.02
"RGMMBench","hc",0.486787365997431,0.513212634002569,0.00458069368585835,3.79060133149038,0.278106497782397,1.7472095634942,0.02
"Rmixmod","hc",0.486788525975434,0.513211474024567,0.00458101614016753,3.79060958293021,0.278107127840689,1.74720278423305,0.02
"mixtools","hc",0.486787386944777,0.513212613055223,0.00458086688097912,3.79060494075321,0.278106547069682,1.74720938995984,0.02
"otrimle","hc",0.516641546712151,0.483358453287849,0.0138423336560981,3.98688210127289,0.285038131121291,0.283829321581758,0.02
"bgmm","hc",0.515949367089412,0.484050632910588,0.00692183070582165,3.98817296258699,0.308766590594874,0.308842106118705,0.02
"mclust","hc",0.486990407840463,0.513009592159537,0.00464289939097489,3.79204073347747,0.278222669463757,1.74603247762801,0.02
"EMCluster","hc",0.486934897391652,0.513065102608348,0.00462179919880489,3.79165098618678,0.278186685671655,1.74634678062844,0.02
"GMKMcharlie","hc",0.486786747500149,0.513213252499851,0.00458058864454222,3.79059686841242,0.278108140332277,1.74721357452094,0.02
"flexmix","hc",0.504,0.496,0.00464684425140284,3.79185594683152,0.278365039226001,1.74701869919742,0.02
"DCEM","hc",0.487616005102681,0.512383994897319,0.005113911721642,3.7962167276268,0.279123194706655,1.74288363720868,0.02
"RGMMBench","rebmix",0.486787577486765,0.513212422513235,0.00458075247133644,3.79060283591021,0.278106612652121,1.74720832748404,0.02
"Rmixmod","rebmix",0.486788976657871,0.513211023342129,0.00458114140526069,3.7906127888608,0.278107372621331,1.74720015025091,0.02
"mixtools","rebmix",0.486787803000476,0.513212196999523,0.00458104923091159,3.79060927839007,0.278106788056894,1.74720693808833,0.02
"bgmm","rebmix",0.515949367089412,0.484050632910588,0.00692183070582165,3.98817296258699,0.308766590594874,0.308842106118705,0.02
"mclust","rebmix",0.487033473092401,0.512966526907599,0.00464936853939317,3.7923525560657,0.278240325061622,1.74576965777492,0.02
"EMCluster","rebmix",0.487005044164888,0.512994955835112,0.00464141112559034,3.79215020507273,0.278224852468051,1.7459361547592,0.02
"GMKMcharlie","rebmix",0.486786783761869,0.513213216238131,0.00458059872376966,3.7905971263579,0.278108160027404,1.74721336259779,0.02
"flexmix","rebmix",0.504,0.496,0.00465353856667403,3.79217412631831,0.278383154021957,1.74675068148279,0.02
"DCEM","rebmix",0.487313628151442,0.512686371848558,0.00472821820735836,3.79434738126198,0.278393090251177,1.74412673361266,0.02
"RGMMBench","kmeans",0.504934923754927,0.495065076245073,-0.0542517869489078,4.0986658581711,0.692924164838188,0.869481824884889,0.02
"Rmixmod","kmeans",0.504934941413099,0.495065058586901,-0.0542517270504517,4.09866594520634,0.692924232178873,0.869481713851609,0.02
"mixtools","kmeans",0.504934930159913,0.495065069840087,-0.0542517522018791,4.09866590850003,0.692924188837376,0.869481783690314,0.02
"bgmm","kmeans",0.507077975065627,0.492922024934373,-0.000635331898350526,4.00981473820234,0.329867708913269,0.311803148343563,0.02
"mclust","kmeans",0.504935490316616,0.495064509683384,-0.0542498625769619,4.09866864811124,0.692926329961339,0.869478271054391,0.02
"EMCluster","kmeans",0.504938147277546,0.495061852722454,-0.0542398038854776,4.09868067716407,0.692938326496343,0.869465144434731,0.02
"GMKMcharlie","kmeans",0.504934923592368,0.495065076407632,-0.0542517864891709,4.09866585633856,0.692924887604326,0.869482404419281,0.02
"flexmix","kmeans",0.5045,0.4955,-0.054249867415805,4.09866718738403,0.693269849960887,0.869920535942698,0.02
"DCEM","kmeans",0.504952612515181,0.495047387484819,-0.05419113708744,4.09875238455153,0.692992774992418,0.86937280570624,0.02
"RGMMBench","quantiles",0.49129556603696,0.50870443396304,-0.00806261480728458,3.94270955130528,0.291880717864318,1.3916114073054,0.02
"Rmixmod","quantiles",0.491296072243624,0.508703927756376,-0.00806224286508899,3.94271312346849,0.291881128841495,1.39160742520905,0.02
"mixtools","quantiles",0.491296497824154,0.508703502175846,-0.00806156204876286,3.94271943343534,0.2918814792033,1.39160398128611,0.02
"bgmm","quantiles",0.507077975053073,0.492922024946927,-0.000635331799065698,4.00981473818864,0.329867708394074,0.311803148390668,0.02
"mclust","quantiles",0.49134160335246,0.508658396647541,-0.00802872469118891,3.94303438880287,0.291918147613572,1.39124930688982,0.02
"EMCluster","quantiles",0.504933590193862,0.495066409806138,-0.0542554948440534,4.09865845324846,0.692920529022135,0.869493005325286,0.02
"GMKMcharlie","quantiles",0.504934923592368,0.495065076407632,-0.0542517864891709,4.09866585633856,0.692924887604326,0.869482404419281,0.02
"flexmix","quantiles",0.497,0.503,-0.00803084718323951,3.94292947404781,0.292064338018418,1.39205363978872,0.02
"DCEM","quantiles",0.491651047241005,0.508348952758995,-0.00779708490700331,3.9452154622274,0.292173146836925,1.38881954656528,0.02
"RGMMBench","random",0.491295004270365,0.508704995729635,-0.00806302755563493,3.94270558706148,0.291880261793489,1.39161582647942,0.02
"Rmixmod","random",0.491294519575462,0.508705480424538,-0.00806338366237692,3.94270216668528,0.291879868305259,1.39161963937477,0.02
"mixtools","random",0.491294621562148,0.508705378437852,-0.00806350741710817,3.94270110141072,0.291879948497208,1.39161888892903,0.02
"bgmm","random",0.507077975068078,0.492922024931922,-0.000635331912623239,4.00981473820642,0.329867709000668,0.311803148329306,0.02
"mclust","random",0.491250991891476,0.508749008108524,-0.0080953097424842,3.94239497403552,0.291844575039348,1.39196209239568,0.02
"EMCluster","random",0.491392485333823,0.508607514666177,-0.00799097939087989,3.94339319231544,0.291959798447486,1.39084957919929,0.02
"GMKMcharlie","random",0.491295413138716,0.508704586861284,-0.00806267125618072,3.94270841836278,0.29188239370083,1.39161310501859,0.02
"flexmix","random",0.497,0.503,-0.00809755153205383,3.94228758426987,0.291990590979645,1.39276939686088,0.02
"DCEM","random",0.490958694947824,0.509041305052176,-0.00830707092811494,3.94033079922278,0.291609646979457,1.39426337647883,0.02
"RGMMBench","hc",0.491294730627376,0.508705269372624,-0.00806322823602245,3.94270365567414,0.291880040051809,1.39161798003963,0.02
"Rmixmod","hc",0.49129376309254,0.50870623690746,-0.00806393407929646,3.94269682318823,0.291879260163228,1.39162560378434,0.02
"mixtools","hc",0.491296346338695,0.508703653661305,-0.00806171935971556,3.94271795086332,0.291881355697184,1.3916051850156,0.02
"otrimle","hc",0.50696903764193,0.49303096235807,-0.000114001472387534,4.00338587698049,0.300801863658726,0.294325815782117,0.02
"bgmm","hc",0.507077975069548,0.492922024930452,-0.00063533192446805,4.00981473820797,0.32986770906207,0.311803148324003,0.02
"mclust","hc",0.491262570311694,0.508737429688306,-0.0080705276322362,3.94246095289109,0.291872411737466,1.39191192953028,0.02
"EMCluster","hc",0.504933526593236,0.495066473406764,-0.0542565069432792,4.09865895199946,0.692918870990581,0.869490676330006,0.02
"GMKMcharlie","hc",0.504934923592368,0.495065076407632,-0.0542517864891709,4.09866585633856,0.692924887604326,0.869482404419281,0.02
"flexmix","hc",0.497,0.503,-0.00807302675740162,3.94235065603656,0.292018153480398,1.39272253316758,0.02
"DCEM","hc",0.491194272495465,0.508805727504535,-0.00790810208347933,3.94177386319571,0.292072852705551,1.39297901117239,0.02
"RGMMBench","rebmix",0.491295648737392,0.508704351262608,-0.00806255404303242,3.94271013490035,0.291880785006009,1.39161075673815,0.02
"Rmixmod","rebmix",0.491296300824107,0.508703699175893,-0.00806207490761994,3.94271473649639,0.291881314424561,1.39160562707467,0.02
"mixtools","rebmix",0.49129587269958,0.50870412730042,-0.00806221015567536,3.9427133263475,0.29188096918684,1.39160894812475,0.02
"bgmm","rebmix",0.507077975069921,0.492922024930079,-0.000635331927528505,4.00981473820834,0.329867709077791,0.311803148322716,0.02
"mclust","rebmix",0.491354966724919,0.50864503327508,-0.00801886166927323,3.94312866532197,0.291929034371444,1.39114422351043,0.02
"EMCluster","rebmix",0.491366146122591,0.508633853877409,-0.00801060343877862,3.94320753076567,0.291938147552283,1.39105631796951,0.02
"GMKMcharlie","rebmix",0.491295412129232,0.508704587870768,-0.0080626719978803,3.94270841123911,0.291882392881292,1.39161311295977,0.02
"flexmix","rebmix",0.497,0.503,-0.00802061388538933,3.94302751688804,0.292075639844474,1.3919443220331,0.02
"DCEM","rebmix",0.491754374868525,0.508245625131475,-0.00771794591940477,3.94594254859353,0.292259975250109,1.38801058478956,0.02
"RGMMBench","kmeans",0.494906417548137,0.505093582451864,-0.0697148066268734,4.0802053376654,0.765460773158894,0.886287993737827,0.02
"Rmixmod","kmeans",0.494906417548137,0.505093582451863,-0.0697148066268734,4.08020533766539,0.765460773158894,0.886287993737825,0.02
"mixtools","kmeans",0.494906443977675,0.505093556022325,-0.0697147069490938,4.08020554227647,0.76546082691421,0.886287754302914,0.02
"bgmm","kmeans",0.495176223862827,0.504823776137173,0.00767088624101522,3.98576400960994,0.328021932643913,0.322415835060529,0.02
"mclust","kmeans",0.494906461749427,0.505093538250573,-0.0697146860943261,4.08020558272791,0.765460878019551,0.886287617613698,0.02
"EMCluster","kmeans",0.494906245300124,0.505093754699876,-0.069712666425557,4.08020182541747,0.765465786776367,0.886296844839148,0.02
"GMKMcharlie","kmeans",0.494906416355212,0.505093583644788,-0.0697148084666646,4.08020532966685,0.765461426480682,0.886288572025901,0.02
"flexmix","kmeans",0.495,0.505,-0.0697145835029875,4.08020295851126,0.765848929616272,0.886731739168367,0.02
"DCEM","kmeans",0.494908503564473,0.505091496435527,-0.0697097249087186,4.08021749747353,0.765464449637242,0.886268536225723,0.02
"RGMMBench","quantiles",0.494906417434951,0.505093582565049,-0.0697148069126609,4.08020533701547,0.765460772937702,0.88628799476578,0.02
"Rmixmod","quantiles",0.494906456977551,0.505093543022449,-0.0697146937399919,4.08020555101295,0.765460877814432,0.886287673435189,0.02
"mixtools","quantiles",0.494906436281321,0.505093563718679,-0.069714729663075,4.08020548534525,0.765460816687017,0.886287831298191,0.02
"bgmm","quantiles",0.495176223863053,0.504823776136947,0.00767088624101962,3.98576400960743,0.328021932643928,0.322415835049793,0.02
"mclust","quantiles",0.494908387546558,0.505091612453442,-0.0697090835516325,4.08021591582203,0.765466171019951,0.886272227898828,0.02
"EMCluster","quantiles",0.494906452838392,0.505093547161608,-0.0697146892105154,4.08020551256691,0.765460900754235,0.886287753499236,0.02
"GMKMcharlie","quantiles",0.494906416355212,0.505093583644788,-0.0697148084666646,4.08020532966685,0.765461426480682,0.886288572025901,0.02
"flexmix","quantiles",0.495,0.505,-0.0697089720848365,4.08021332687672,0.765854231361304,0.886716277513221,0.02
"DCEM","quantiles",0.494908387546557,0.505091612453443,-0.0697090835516325,4.08021591582203,0.765466171019952,0.886272227898828,0.02
"RGMMBench","random",0.470108139626541,0.529891860373459,0.00353589672480506,3.82100787637059,0.288845447009202,1.57967252173358,0.02
"Rmixmod","random",0.470106919181188,0.529893080818812,0.00353569449959826,3.82099926340954,0.288844548727966,1.57968109944034,0.02
"mixtools","random",0.470107717240864,0.529892282759136,0.00353571842703955,3.82100146366135,0.288845060263778,1.57967560768063,0.02
"bgmm","random",0.482856311915768,0.517143688084232,0.00687008066250545,3.95994070189259,0.297145929340368,1.24934284297241,0.02
"mclust","random",0.469918324202174,0.530081675797826,0.00350480325161198,3.81966845321483,0.288705994733608,1.58100575022002,0.02
"EMCluster","random",0.470285076014682,0.529714923985318,0.00356553192628289,3.82225668526945,0.288975828844043,1.57842821035192,0.02
"GMKMcharlie","random",0.470109642924532,0.529890357075468,0.00353615639694745,3.82101847615506,0.288848462175213,1.57966226624072,0.02
"flexmix","random",0.482,0.518,0.00350535035855869,3.81950313003993,0.288858213328032,1.58190105534868,0.02
"DCEM","random",0.469284701596442,0.530715298403558,0.00340613054858725,3.81519957513099,0.288253414214055,1.58544200822061,0.02
"RGMMBench","hc",0.470110418039753,0.529889581960247,0.00353627433194915,3.82102395568567,0.288847124020189,1.57965650807732,0.02
"Rmixmod","hc",0.470111662960034,0.529888337039966,0.00353648069914279,3.82103274140879,0.288848040355555,1.57964775814401,0.02
"mixtools","hc",0.470110443108756,0.529889556891244,0.00353636060913444,3.82102673433907,0.288847199997318,1.57965624294673,0.02
"otrimle","hc",0.494592102229261,0.505407897770739,0.0120838039215876,3.98577281779531,0.297715079601489,0.300610030859354,0.02
"bgmm","hc",0.482855084197704,0.517144915802296,0.00686927555638279,3.95993023702052,0.297144835127208,1.24936275025627,0.02
"mclust","hc",0.470304784088427,0.529695215911573,0.00356888180890867,3.82239579088871,0.288990430562303,1.57828953292617,0.02
"EMCluster","hc",0.494906238690409,0.505093761309591,-0.06971529951633,4.08020435109368,0.765460338100334,0.886289501108709,0.02
"GMKMcharlie","hc",0.494906416355212,0.505093583644788,-0.0697148084666646,4.08020532966685,0.765461426480682,0.886288572025901,0.02
"flexmix","hc",0.482,0.518,0.00356913422438608,3.82222382600406,0.289141684513537,1.57919159374265,0.02
"DCEM","hc",0.470961256743745,0.529038743256255,0.00368588450213903,3.82703033181226,0.289485167991648,1.57366077293241,0.02
"RGMMBench","rebmix",0.525324162658192,0.474675837341808,0.243397282924772,3.99961532217202,1.65263628550641,0.285656548034875,0.02
"Rmixmod","rebmix",0.52532293905811,0.47467706094189,0.243388989350361,3.99961481803177,1.65262913253557,0.285657269750129,0.02
"mixtools","rebmix",0.525323900821821,0.474676099178179,0.243391482679479,3.9996149279917,1.65263470009955,0.285656741313392,0.02
"bgmm","rebmix",0.49517622418924,0.50482377581076,0.00767088624698386,3.98576400599041,0.328021932668211,0.322415819584405,0.02
"mclust","rebmix",0.525099687590519,0.474900312409481,0.241875862578419,3.99952208165641,1.65132380610978,0.285789480468278,0.02
"EMCluster","rebmix",0.52510551201711,0.47489448798289,0.241915343732759,3.99952451243382,1.65135788145525,0.285786024905227,0.02
"GMKMcharlie","rebmix",0.525324836807126,0.474675163192874,0.243401951752899,3.99961548986358,1.65264072575969,0.28565808811737,0.02
"flexmix","rebmix",0.5115,0.4885,0.242042170698173,3.99951529999223,1.65224851676671,0.28594297519967,0.02
"DCEM","rebmix",0.52484004657758,0.47515995342242,0.240116388551243,3.99941223098437,1.64980534707872,0.285944692504774,0.02
"RGMMBench","kmeans",0.493245435219213,0.506754564780787,-0.0613347942972966,4.08188771478591,0.704505766754028,0.965651439786794,0.02
"Rmixmod","kmeans",0.4932455344394,0.5067544655606,-0.0613345041311711,4.08188824357881,0.704506106854474,0.96565071397248,0.02
"mixtools","kmeans",0.493245472534589,0.506754527465411,-0.061334624078879,4.08188802460055,0.70450589092099,0.96565114802719,0.02
"bgmm","kmeans",0.495232344581255,0.504767655418745,-0.00607739774284839,3.98563273790876,0.353276557497859,0.342483958195972,0.02
"mclust","kmeans",0.493247374815842,0.506752625184158,-0.0613290738079508,4.08189800494288,0.704512470908688,0.965637412840124,0.02
"EMCluster","kmeans",0.493246625311032,0.506753374688968,-0.0613310808208044,4.08189383049351,0.704510255624121,0.96564341660486,0.02
