"algorithm","time","nobservations","prop_outliers"
"bgmm",0.003391998,200,0.04
"flexmix",0.011873125,200,0.04
"DCEM",0.014274155,200,0.04
"GMKMcharlie",0.003608755,200,0.04
"mclust",0.00096536,200,0.04
"RGMMBench",0.015788883,200,0.04
"mixtools",0.002046796,200,0.04
"Rmixmod",0.003359117,200,0.04
"otrimle",0.405963256,200,0.04
"EMCluster",0.001740232,200,0.04
"bgmm",0.004303588,200,0.04
"flexmix",0.013453676,200,0.04
"DCEM",0.015746183,200,0.04
"GMKMcharlie",0.00384678,200,0.04
"mclust",0.001160185,200,0.04
"RGMMBench",0.016365094,200,0.04
"mixtools",0.002460953,200,0.04
"Rmixmod",0.004634918,200,0.04
"otrimle",0.418721087,200,0.04
"EMCluster",0.001613164,200,0.04
"bgmm",0.003294144,200,0.04
"flexmix",0.011515414,200,0.04
"DCEM",0.014210335,200,0.04
"GMKMcharlie",0.003347363,200,0.04
"mclust",0.000943339,200,0.04
"RGMMBench",0.015790417,200,0.04
"mixtools",0.00210683,200,0.04
"Rmixmod",0.003436342,200,0.04
"otrimle",0.421127388,200,0.04
"EMCluster",0.001607213,200,0.04
"bgmm",0.003278385,200,0.04
"flexmix",0.011590334,200,0.04
"DCEM",0.01407982,200,0.04
"GMKMcharlie",0.003335603,200,0.04
"mclust",0.001000796,200,0.04
"RGMMBench",0.021297889,200,0.04
"mixtools",0.002021289,200,0.04
"Rmixmod",0.003555434,200,0.04
"otrimle",0.425969544,200,0.04
"EMCluster",0.001554083,200,0.04
"bgmm",0.003346243,200,0.04
"flexmix",0.011444911,200,0.04
"DCEM",0.014007655,200,0.04
"GMKMcharlie",0.004409344,200,0.04
"mclust",0.001119749,200,0.04
"RGMMBench",0.015614136,200,0.04
"mixtools",0.002162224,200,0.04
"Rmixmod",0.003550094,200,0.04
"otrimle",0.409820977,200,0.04
"EMCluster",0.001523206,200,0.04
"bgmm",0.003155916,200,0.04
"flexmix",0.011078535,200,0.04
"DCEM",0.013819233,200,0.04
"GMKMcharlie",0.003318269,200,0.04
"mclust",0.000935214,200,0.04
"RGMMBench",0.015577106,200,0.04
"mixtools",0.002138538,200,0.04
"Rmixmod",0.003411414,200,0.04
"otrimle",0.41500857,200,0.04
"EMCluster",0.00172862,200,0.04
"bgmm",0.004174465,200,0.04
"flexmix",0.017991121,200,0.04
"DCEM",0.020764891,200,0.04
"GMKMcharlie",0.004053758,200,0.04
"mclust",0.001176505,200,0.04
"RGMMBench",0.017467401,200,0.04
"mixtools",0.002664975,200,0.04
"Rmixmod",0.005474261,200,0.04
"otrimle",0.420312381,200,0.04
"EMCluster",0.001694205,200,0.04
"bgmm",0.003265652,200,0.04
"flexmix",0.011359051,200,0.04
"DCEM",0.013978029,200,0.04
"GMKMcharlie",0.003306827,200,0.04
"mclust",0.00096013,200,0.04
"RGMMBench",0.015736445,200,0.04
"mixtools",0.006795497,200,0.04
"Rmixmod",0.003274167,200,0.04
"otrimle",0.408966525,200,0.04
"EMCluster",0.001706829,200,0.04
"bgmm",0.003311998,200,0.04
"flexmix",0.011199933,200,0.04
"DCEM",0.014414126,200,0.04
"GMKMcharlie",0.003121051,200,0.04
"mclust",0.000966292,200,0.04
"RGMMBench",0.015603797,200,0.04
"mixtools",0.002226122,200,0.04
"Rmixmod",0.003486766,200,0.04
"otrimle",0.440869611,200,0.04
"EMCluster",0.001779896,200,0.04
"bgmm",0.003616979,200,0.04
"flexmix",0.011942975,200,0.04
"DCEM",0.014267572,200,0.04
"GMKMcharlie",0.003718431,200,0.04
"mclust",0.001173831,200,0.04
"RGMMBench",0.016599172,200,0.04
"mixtools",0.002452258,200,0.04
"Rmixmod",0.004435465,200,0.04
"otrimle",0.410788089,200,0.04
"EMCluster",0.00156244,200,0.04
"bgmm",0.003287723,200,0.04
"flexmix",0.011177721,200,0.04
"DCEM",0.013845482,200,0.04
"GMKMcharlie",0.003354066,200,0.04
"mclust",0.001160605,500,0.04
"RGMMBench",0.028248818,500,0.04
"mixtools",0.002558576,500,0.04
"Rmixmod",0.004091981,500,0.04
"otrimle",0.453346438,500,0.04
"EMCluster",0.002873396,500,0.04
"bgmm",0.003330363,500,0.04
"flexmix",0.013067704,500,0.04
"DCEM",0.031935658,500,0.04
"GMKMcharlie",0.00392079,500,0.04
"mclust",0.00119523,500,0.04
"RGMMBench",0.028610605,500,0.04
"mixtools",0.002539161,500,0.04
"Rmixmod",0.003940377,500,0.04
"otrimle",0.438357373,500,0.04
"EMCluster",0.002911096,500,0.04
"bgmm",0.003320084,500,0.04
"flexmix",0.012596911,500,0.04
"DCEM",0.031870307,500,0.04
"GMKMcharlie",0.004158465,500,0.04
"mclust",0.001425122,500,0.04
"RGMMBench",0.028134473,500,0.04
"mixtools",0.002413244,500,0.04
"Rmixmod",0.003935437,500,0.04
"otrimle",0.452948671,500,0.04
"EMCluster",0.00301987,500,0.04
"bgmm",0.003406045,500,0.04
"flexmix",0.013005075,500,0.04
"DCEM",0.032223337,500,0.04
"GMKMcharlie",0.004207456,500,0.04
"mclust",0.001209027,500,0.04
"RGMMBench",0.028257444,500,0.04
"mixtools",0.002662061,500,0.04
"Rmixmod",0.00422516,500,0.04
"otrimle",0.442867185,500,0.04
"EMCluster",0.003088289,500,0.04
"bgmm",0.003998435,500,0.04
"flexmix",0.017481957,500,0.04
"DCEM",0.032162021,500,0.04
"GMKMcharlie",0.00452931,500,0.04
"mclust",0.001397641,500,0.04
"RGMMBench",0.028402425,500,0.04
"mixtools",0.00263003,500,0.04
"Rmixmod",0.004904974,500,0.04
"otrimle",0.451648584,500,0.04
"EMCluster",0.00287027,500,0.04
"bgmm",0.003380888,500,0.04
"flexmix",0.012968868,500,0.04
"DCEM",0.032402031,500,0.04
"GMKMcharlie",0.003960974,500,0.04
"mclust",0.00120055,500,0.04
"RGMMBench",0.028535174,500,0.04
"mixtools",0.002490748,500,0.04
"Rmixmod",0.004014705,500,0.04
"otrimle",0.443981945,500,0.04
"EMCluster",0.003011976,500,0.04
"bgmm",0.003769987,500,0.04
"flexmix",0.015757765,500,0.04
"DCEM",0.034042547,500,0.04
"GMKMcharlie",0.004608188,500,0.04
"mclust",0.001325193,500,0.04
"RGMMBench",0.029054528,500,0.04
"mixtools",0.002801981,500,0.04
"Rmixmod",0.005525698,500,0.04
"otrimle",0.465145512,500,0.04
"EMCluster",0.002925754,500,0.04
"bgmm",0.003411625,500,0.04
"flexmix",0.012981422,500,0.04
"DCEM",0.032143388,500,0.04
"GMKMcharlie",0.004028081,500,0.04
"mclust",0.001209867,500,0.04
"RGMMBench",0.028360055,500,0.04
"mixtools",0.00250767,500,0.04
"Rmixmod",0.004044832,500,0.04
"otrimle",0.449627907,500,0.04
"EMCluster",0.002788728,500,0.04
"bgmm",0.003445939,500,0.04
"flexmix",0.012774283,500,0.04
"DCEM",0.033476756,500,0.04
"GMKMcharlie",0.003901263,500,0.04
"mclust",0.001325384,500,0.04
"RGMMBench",0.028164951,500,0.04
"mixtools",0.002627836,500,0.04
"Rmixmod",0.004190144,500,0.04
"otrimle",0.463342082,500,0.04
"EMCluster",0.002815237,500,0.04
"bgmm",0.003348617,500,0.04
"flexmix",0.012682351,500,0.04
"DCEM",0.031949173,500,0.04
"GMKMcharlie",0.00502001,500,0.04
"mclust",0.001360971,500,0.04
"RGMMBench",0.028272753,500,0.04
"mixtools",0.002471071,500,0.04
"Rmixmod",0.004185394,500,0.04
"otrimle",0.446083444,500,0.04
"EMCluster",0.003025201,500,0.04
"bgmm",0.003318861,500,0.04
"flexmix",0.012940525,500,0.04
"DCEM",0.031913717,500,0.04
"GMKMcharlie",0.004101829,500,0.04
"mclust",0.00126483,500,0.04
"RGMMBench",0.028078518,500,0.04
"mixtools",0.002446777,500,0.04
"Rmixmod",0.004143716,500,0.04
"otrimle",0.466668377,500,0.04
"EMCluster",0.003065506,500,0.04
"bgmm",0.003529726,500,0.04
"flexmix",0.012753784,500,0.04
"DCEM",0.032082844,500,0.04
"GMKMcharlie",0.004125963,500,0.04
"mclust",0.00120032,500,0.04
"RGMMBench",0.028467678,500,0.04
"mixtools",0.002631362,500,0.04
"Rmixmod",0.003944223,500,0.04
"otrimle",0.44818367,500,0.04
"EMCluster",0.002980236,500,0.04
"bgmm",0.004103111,500,0.04
"flexmix",0.018655686,500,0.04
"DCEM",0.046153847,500,0.04
"GMKMcharlie",0.004611433,500,0.04
"mclust",0.001377804,500,0.04
"RGMMBench",0.030278241,500,0.04
"mixtools",0.002887504,500,0.04
"Rmixmod",0.00486079,500,0.04
"otrimle",0.448539448,500,0.04
"EMCluster",0.003081977,500,0.04
"bgmm",0.003567096,500,0.04
"flexmix",0.012995057,500,0.04
"DCEM",0.031811936,500,0.04
"GMKMcharlie",0.003965062,500,0.04
"mclust",0.001193318,500,0.04
"RGMMBench",0.028213201,500,0.04
"mixtools",0.002452186,500,0.04
"Rmixmod",0.003970001,500,0.04
"otrimle",0.442577172,500,0.04
"EMCluster",0.00308866,500,0.04
"bgmm",0.00399582,500,0.04
"flexmix",0.017621739,500,0.04
"DCEM",0.032261559,500,0.04
"GMKMcharlie",0.004683058,500,0.04
"mclust",0.001365981,500,0.04
"RGMMBench",0.028357882,500,0.04
"mixtools",0.002636222,500,0.04
"Rmixmod",0.004812169,500,0.04
"otrimle",0.478411267,500,0.04
"EMCluster",0.00269445,500,0.04
"bgmm",0.003425781,500,0.04
"flexmix",0.012980811,500,0.04
"DCEM",0.032515715,500,0.04
"GMKMcharlie",0.003998445,500,0.04
"mclust",0.001207414,500,0.04
"RGMMBench",0.028519765,500,0.04
"mixtools",0.002507982,500,0.04
"Rmixmod",0.004009796,500,0.04
"otrimle",0.449829395,500,0.04
"EMCluster",0.002794247,500,0.04
"bgmm",0.003261663,500,0.04
"flexmix",0.012691297,500,0.04
"DCEM",0.031870696,500,0.04
"GMKMcharlie",0.004035133,500,0.04
"mclust",0.001396859,500,0.04
"RGMMBench",0.028175329,500,0.04
"mixtools",0.002504475,500,0.04
"Rmixmod",0.003978908,500,0.04
"otrimle",0.420373134,500,0.04
"EMCluster",0.002977241,500,0.04
"bgmm",0.003650402,500,0.04
"flexmix",0.013481068,500,0.04
"DCEM",0.031993897,500,0.04
"GMKMcharlie",0.004444381,500,0.04
"mclust",0.001396068,500,0.04
"RGMMBench",0.02852717,500,0.04
"mixtools",0.002922618,500,0.04
"Rmixmod",0.005093808,500,0.04
"otrimle",0.440667191,500,0.04
"EMCluster",0.00298767,500,0.04
"bgmm",0.003572596,500,0.04
"flexmix",0.029039429,500,0.04
"DCEM",0.031946168,500,0.04
"GMKMcharlie",0.007736872,500,0.04
"mclust",0.00119474,500,0.04
"RGMMBench",0.028272302,500,0.04
"mixtools",0.002541073,500,0.04
"Rmixmod",0.004227254,500,0.04
"otrimle",0.432639865,500,0.04
"EMCluster",0.002885289,500,0.04
"bgmm",0.003506583,500,0.04
"flexmix",0.013720356,500,0.04
"DCEM",0.032707595,500,0.04
"GMKMcharlie",0.004278349,500,0.04
"mclust",0.001298253,500,0.04
"RGMMBench",0.028631103,500,0.04
"mixtools",0.00241133,500,0.04
"Rmixmod",0.004210071,500,0.04
"otrimle",0.414775193,500,0.04
"EMCluster",0.00284896,500,0.04
"bgmm",0.003358775,500,0.04
"flexmix",0.012806674,500,0.04
"DCEM",0.032058739,500,0.04
"GMKMcharlie",0.004102911,500,0.04
"mclust",0.001183519,500,0.04
"RGMMBench",0.028135164,500,0.04
"mixtools",0.006861711,500,0.04
"Rmixmod",0.003897876,500,0.04
"otrimle",0.432060218,500,0.04
"EMCluster",0.00306737,500,0.04
"bgmm",0.004120203,500,0.04
"flexmix",0.019096384,500,0.04
"DCEM",0.039727533,500,0.04
"GMKMcharlie",0.004606905,500,0.04
"mclust",0.001361171,500,0.04
"RGMMBench",0.029063475,500,0.04
"mixtools",0.002583923,500,0.04
"Rmixmod",0.004452976,500,0.04
"otrimle",0.429660271,500,0.04
"EMCluster",0.002957504,500,0.04
"bgmm",0.003333017,500,0.04
"flexmix",0.012874232,500,0.04
"DCEM",0.031612943,500,0.04
"GMKMcharlie",0.004539308,500,0.04
"mclust",0.001264791,500,0.04
"RGMMBench",0.029636127,500,0.04
"mixtools",0.002546924,500,0.04
"Rmixmod",0.004735586,500,0.04
"otrimle",0.417021332,500,0.04
"EMCluster",0.002900647,500,0.04
"bgmm",0.003830179,500,0.04
"flexmix",0.014407114,500,0.04
"DCEM",0.032515315,500,0.04
"GMKMcharlie",0.004334554,500,0.04
"mclust",0.001292452,500,0.04
"RGMMBench",0.028195307,500,0.04
"mixtools",0.002631012,500,0.04
"Rmixmod",0.004431236,500,0.04
"otrimle",0.408824589,500,0.04
"EMCluster",0.002920354,500,0.04
"bgmm",0.003527642,500,0.04
"flexmix",0.01331602,500,0.04
"DCEM",0.032699681,500,0.04
"GMKMcharlie",0.004214039,500,0.04
"mclust",0.001301961,500,0.04
"RGMMBench",0.028732935,500,0.04
"mixtools",0.002684212,500,0.04
"Rmixmod",0.004349083,500,0.04
"otrimle",0.442907851,500,0.04
"EMCluster",0.002866062,500,0.04
"bgmm",0.003661152,500,0.04
"flexmix",0.014297959,500,0.04
"DCEM",0.032884727,500,0.04
"GMKMcharlie",0.00429491,500,0.04
"mclust",0.001387971,500,0.04
"RGMMBench",0.02877241,500,0.04
"mixtools",0.002860171,500,0.04
"Rmixmod",0.005501232,500,0.04
"otrimle",0.443545567,500,0.04
"EMCluster",0.002963705,500,0.04
"bgmm",0.003531991,500,0.04
"flexmix",0.02954136,500,0.04
"DCEM",0.032506317,500,0.04
"GMKMcharlie",0.004189954,500,0.04
"mclust",0.001155606,500,0.04
"RGMMBench",0.040851479,500,0.04
"mixtools",0.00278464,500,0.04
"Rmixmod",0.003957047,500,0.04
"otrimle",0.394119587,500,0.04
"EMCluster",0.003024489,500,0.04
"bgmm",0.004229558,500,0.04
"flexmix",0.018829493,500,0.04
"DCEM",0.04676857,500,0.04
"GMKMcharlie",0.004751847,500,0.04
"mclust",0.00145687,500,0.04
"RGMMBench",0.028623741,500,0.04
"mixtools",0.002757158,500,0.04
"Rmixmod",0.004491179,500,0.04
"otrimle",0.409075409,500,0.04
"EMCluster",0.002862275,500,0.04
"bgmm",0.003401716,500,0.04
"flexmix",0.013313614,500,0.04
"DCEM",0.031937912,500,0.04
"GMKMcharlie",0.004177681,500,0.04
"mclust",0.001265462,500,0.04
"RGMMBench",0.028163288,500,0.04
"mixtools",0.002586698,500,0.04
"Rmixmod",0.004558744,500,0.04
"otrimle",0.455396429,500,0.04
"EMCluster",0.002965839,500,0.04
"bgmm",0.003800253,500,0.04
"flexmix",0.015663618,500,0.04
"DCEM",0.03326485,500,0.04
"GMKMcharlie",0.00460439,500,0.04
"mclust",0.001309886,500,0.04
"RGMMBench",0.028814197,500,0.04
"mixtools",0.002864479,500,0.04
"Rmixmod",0.00497751,500,0.04
"otrimle",0.464346795,500,0.04
"EMCluster",0.002899294,500,0.04
"bgmm",0.003475665,500,0.04
"flexmix",0.013298686,500,0.04
"DCEM",0.031905161,500,0.04
"GMKMcharlie",0.00420957,500,0.04
"mclust",0.00127021,500,0.04
"RGMMBench",0.028916149,500,0.04
"mixtools",0.002498542,500,0.04
"Rmixmod",0.004227073,500,0.04
"otrimle",0.438421353,500,0.04
"EMCluster",0.002961461,500,0.04
"bgmm",0.003507686,500,0.04
"flexmix",0.01327402,500,0.04
"DCEM",0.032585296,500,0.04
"GMKMcharlie",0.004365373,500,0.04
"mclust",0.001282073,500,0.04
"RGMMBench",0.028270448,500,0.04
"mixtools",0.002359413,500,0.04
"Rmixmod",0.003969351,500,0.04
"otrimle",0.433767881,500,0.04
"EMCluster",0.002975697,500,0.04
"bgmm",0.004154577,500,0.04
"flexmix",0.018400348,500,0.04
"DCEM",0.033013698,500,0.04
"GMKMcharlie",0.004648704,500,0.04
"mclust",0.001316769,500,0.04
"RGMMBench",0.028283904,500,0.04
"mixtools",0.004922206,500,0.04
"Rmixmod",0.004365884,500,0.04
"otrimle",0.453613347,500,0.04
"EMCluster",0.002965769,500,0.04
"bgmm",0.003532341,500,0.04
"flexmix",0.013340875,500,0.04
"DCEM",0.032297556,500,0.04
"GMKMcharlie",0.004164446,500,0.04
"mclust",0.001435441,500,0.04
"RGMMBench",0.028390273,500,0.04
"mixtools",0.00260892,500,0.04
"Rmixmod",0.004130482,500,0.04
"otrimle",0.4000756,500,0.04
"EMCluster",0.003068842,500,0.04
"bgmm",0.003910019,500,0.04
"flexmix",0.013962671,500,0.04
"DCEM",0.032492031,500,0.04
"GMKMcharlie",0.004620781,500,0.04
"mclust",0.001353857,500,0.04
"RGMMBench",0.031553752,500,0.04
"mixtools",0.002616545,500,0.04
"Rmixmod",0.004160868,500,0.04
"otrimle",0.453955508,500,0.04
"EMCluster",0.002784569,500,0.04
"bgmm",0.003302861,500,0.04
"flexmix",0.012866436,500,0.04
"DCEM",0.032697837,500,0.04
"GMKMcharlie",0.004116606,500,0.04
"mclust",0.001236228,500,0.04
"RGMMBench",0.027957291,500,0.04
"mixtools",0.002685414,500,0.04
"Rmixmod",0.004423572,500,0.04
"otrimle",0.423077043,500,0.04
"EMCluster",0.002919171,500,0.04
"bgmm",0.003530387,500,0.04
"flexmix",0.013728281,500,0.04
"DCEM",0.032689612,500,0.04
"GMKMcharlie",0.004222876,500,0.04
"mclust",0.001284228,500,0.04
"RGMMBench",0.028783149,500,0.04
"mixtools",0.002675446,500,0.04
"Rmixmod",0.004427158,500,0.04
"otrimle",0.454046389,500,0.04
"EMCluster",0.002904344,500,0.04
"bgmm",0.003834437,500,0.04
"flexmix",0.014148499,500,0.04
"DCEM",0.0327157,500,0.04
"GMKMcharlie",0.004449551,500,0.04
"mclust",0.001344601,500,0.04
"RGMMBench",0.029245657,500,0.04
"mixtools",0.00341953,500,0.04
"Rmixmod",0.005852319,500,0.04
"otrimle",0.444208159,500,0.04
"EMCluster",0.002917388,500,0.04
"bgmm",0.003497486,500,0.04
"flexmix",0.013568442,500,0.04
"DCEM",0.032415387,500,0.04
"GMKMcharlie",0.004291103,500,0.04
"mclust",0.00113111,500,0.04
"RGMMBench",0.028236033,500,0.04
"mixtools",0.002573725,500,0.04
"Rmixmod",0.004102781,500,0.04
"otrimle",0.408316997,500,0.04
"EMCluster",0.002998441,500,0.04
"bgmm",0.004034522,500,0.04
"flexmix",0.018218407,500,0.04
"DCEM",0.036456911,500,0.04
"GMKMcharlie",0.004594532,500,0.04
"mclust",0.001399254,500,0.04
"RGMMBench",0.02933864,500,0.04
"mixtools",0.002893203,500,0.04
"Rmixmod",0.00542579,500,0.04
"otrimle",0.41744674,500,0.04
"EMCluster",0.002765143,500,0.04
"bgmm",0.00323803,500,0.04
"flexmix",0.012635122,500,0.04
"DCEM",0.032816599,500,0.04
"GMKMcharlie",0.004314248,500,0.04
"mclust",0.00114106,500,0.04
"RGMMBench",0.028014879,500,0.04
"mixtools",0.002591627,500,0.04
"Rmixmod",0.00395301,500,0.04
"otrimle",0.433283122,500,0.04
"EMCluster",0.002930173,500,0.04
"bgmm",0.003267746,500,0.04
"flexmix",0.012606369,500,0.04
"DCEM",0.031596492,500,0.04
"GMKMcharlie",0.004162663,500,0.04
"mclust",0.001420934,500,0.04
"RGMMBench",0.028017945,500,0.04
"mixtools",0.002432309,500,0.04
"Rmixmod",0.004057906,500,0.04
"otrimle",0.427979632,500,0.04
"EMCluster",0.002856004,500,0.04
"bgmm",0.003392067,500,0.04
"flexmix",0.012609806,500,0.04
"DCEM",0.031603705,500,0.04
"GMKMcharlie",0.00403294,500,0.04
"mclust",0.001222041,500,0.04
"RGMMBench",0.028184928,500,0.04
"mixtools",0.002562212,500,0.04
"Rmixmod",0.004135091,500,0.04
"otrimle",0.451506498,500,0.04
"EMCluster",0.002938077,500,0.04
"bgmm",0.004163465,500,0.04
"flexmix",0.018234306,500,0.04
"DCEM",0.039532306,500,0.04
"GMKMcharlie",0.004833129,500,0.04
"mclust",0.001459556,500,0.04
"RGMMBench",0.031162799,500,0.04
"mixtools",0.002964346,500,0.04
"Rmixmod",0.005743605,500,0.04
"otrimle",0.464531171,500,0.04
"EMCluster",0.002847598,500,0.04
"bgmm",0.003601701,500,0.04
"flexmix",0.013093762,500,0.04
"DCEM",0.032242863,500,0.04
"GMKMcharlie",0.00413444,500,0.04
"mclust",0.001406527,500,0.04
"RGMMBench",0.028378862,500,0.04
"mixtools",0.002697357,500,0.04
"Rmixmod",0.004196346,500,0.04
"otrimle",0.464424631,500,0.04
"EMCluster",0.002786654,500,0.04
"bgmm",0.003517202,500,0.04
"flexmix",0.012850678,500,0.04
"DCEM",0.032186899,500,0.04
"GMKMcharlie",0.004096869,500,0.04
"mclust",0.001196192,500,0.04
"RGMMBench",0.028261621,500,0.04
"mixtools",0.002468808,500,0.04
"Rmixmod",0.003892687,500,0.04
"otrimle",0.46110538,500,0.04
"EMCluster",0.002966621,500,0.04
"bgmm",0.003427554,500,0.04
"flexmix",0.012598173,500,0.04
"DCEM",0.031303283,500,0.04
"GMKMcharlie",0.003853393,500,0.04
"mclust",0.001202653,500,0.04
"RGMMBench",0.02810656,500,0.04
"mixtools",0.002592289,500,0.04
"Rmixmod",0.004140119,500,0.04
"otrimle",0.444730289,500,0.04
"EMCluster",0.003070225,500,0.04
"bgmm",0.004034331,500,0.04
"flexmix",0.018375492,500,0.04
"DCEM",0.038035762,500,0.04
"GMKMcharlie",0.004702484,500,0.04
"mclust",0.001271173,500,0.04
"RGMMBench",0.029167639,500,0.04
"mixtools",0.002927918,500,0.04
"Rmixmod",0.00576235,500,0.04
"otrimle",0.437111097,500,0.04
"EMCluster",0.002878385,500,0.04
"bgmm",0.003443965,500,0.04
"flexmix",0.014987081,500,0.04
"DCEM",0.032291024,500,0.04
"GMKMcharlie",0.004156922,500,0.04
"mclust",0.00130182,500,0.04
"RGMMBench",0.028289493,500,0.04
"mixtools",0.00259259,500,0.04
"Rmixmod",0.004240487,500,0.04
"otrimle",0.452393692,500,0.04
"EMCluster",0.002880519,500,0.04
"bgmm",0.003337035,500,0.04
"flexmix",0.012816173,500,0.04
"DCEM",0.031822075,500,0.04
"GMKMcharlie",0.004048429,500,0.04
"mclust",0.001265283,500,0.04
"RGMMBench",0.028063621,500,0.04
"mixtools",0.002448169,500,0.04
"Rmixmod",0.004185434,500,0.04
"otrimle",0.437056004,500,0.04
"EMCluster",0.002878487,500,0.04
"bgmm",0.003431653,500,0.04
"flexmix",0.013109472,500,0.04
"DCEM",0.032418233,500,0.04
"GMKMcharlie",0.004142415,500,0.04
"mclust",0.002022491,1000,0.04
"RGMMBench",0.062584734,1000,0.04
"mixtools",0.004407942,1000,0.04
"Rmixmod",0.005678484,1000,0.04
"otrimle",0.767300217,1000,0.04
"EMCluster",0.005300204,1000,0.04
"bgmm",0.005824017,1000,0.04
"flexmix",0.017837304,1000,0.04
"DCEM",0.061588717,1000,0.04
"GMKMcharlie",0.005548128,1000,0.04
"mclust",0.001965504,1000,0.04
"RGMMBench",0.062511587,1000,0.04
"mixtools",0.004260757,1000,0.04
"Rmixmod",0.005962196,1000,0.04
"otrimle",0.784994221,1000,0.04
"EMCluster",0.00540388,1000,0.04
"bgmm",0.005817264,1000,0.04
"flexmix",0.017881926,1000,0.04
"DCEM",0.06162219,1000,0.04
"GMKMcharlie",0.005471526,1000,0.04
"mclust",0.001999348,1000,0.04
"RGMMBench",0.062646209,1000,0.04
"mixtools",0.004293858,1000,0.04
"Rmixmod",0.005997281,1000,0.04
"otrimle",0.764585148,1000,0.04
"EMCluster",0.005433123,1000,0.04
"bgmm",0.005832112,1000,0.04
"flexmix",0.017759608,1000,0.04
"DCEM",0.060721101,1000,0.04
"GMKMcharlie",0.005622559,1000,0.04
"mclust",0.001983227,1000,0.04
"RGMMBench",0.062206215,1000,0.04
"mixtools",0.00418769,1000,0.04
"Rmixmod",0.005766238,1000,0.04
"otrimle",0.759478766,1000,0.04
"EMCluster",0.005495922,1000,0.04
"bgmm",0.005879931,1000,0.04
"flexmix",0.01726521,1000,0.04
"DCEM",0.060942065,1000,0.04
"GMKMcharlie",0.005392989,1000,0.04
"mclust",0.002151593,1000,0.04
"RGMMBench",0.061827364,1000,0.04
"mixtools",0.004403514,1000,0.04
"Rmixmod",0.005847631,1000,0.04
"otrimle",0.749512308,1000,0.04
"EMCluster",0.005433645,1000,0.04
"bgmm",0.005822192,1000,0.04
"flexmix",0.018141623,1000,0.04
"DCEM",0.062099374,1000,0.04
"GMKMcharlie",0.005841178,1000,0.04
"mclust",0.002157865,1000,0.04
"RGMMBench",0.062960368,1000,0.04
"mixtools",0.004321159,1000,0.04
"Rmixmod",0.005668103,1000,0.04
"otrimle",0.759311834,1000,0.04
"EMCluster",0.005470625,1000,0.04
"bgmm",0.005774834,1000,0.04
"flexmix",0.01754168,1000,0.04
"DCEM",0.060777278,1000,0.04
"GMKMcharlie",0.00597557,1000,0.04
"mclust",0.002161061,1000,0.04
"RGMMBench",0.061875775,1000,0.04
"mixtools",0.004327411,1000,0.04
"Rmixmod",0.005872267,1000,0.04
"otrimle",0.762987714,1000,0.04
"EMCluster",0.005348827,1000,0.04
"bgmm",0.005695265,1000,0.04
"flexmix",0.017526391,1000,0.04
"DCEM",0.060771526,1000,0.04
"GMKMcharlie",0.005690696,1000,0.04
"mclust",0.001977787,1000,0.04
"RGMMBench",0.062101469,1000,0.04
"mixtools",0.004387003,1000,0.04
"Rmixmod",0.005713419,1000,0.04
"otrimle",0.762930366,1000,0.04
"EMCluster",0.00542616,1000,0.04
"bgmm",0.005795643,1000,0.04
"flexmix",0.017982856,1000,0.04
"DCEM",0.061860687,1000,0.04
"GMKMcharlie",0.005443353,1000,0.04
"mclust",0.002016189,1000,0.04
"RGMMBench",0.062775872,1000,0.04
"mixtools",0.004167001,1000,0.04
"Rmixmod",0.005606609,1000,0.04
"otrimle",0.75766656,1000,0.04
"EMCluster",0.005308589,1000,0.04
"bgmm",0.005993775,1000,0.04
"flexmix",0.018059139,1000,0.04
"DCEM",0.061640895,1000,0.04
"GMKMcharlie",0.005610748,1000,0.04
"mclust",0.002099215,1000,0.04
"RGMMBench",0.063022304,1000,0.04
"mixtools",0.004357538,1000,0.04
"Rmixmod",0.00620457,1000,0.04
"otrimle",0.742378275,1000,0.04
"EMCluster",0.005321264,1000,0.04
"bgmm",0.005724891,1000,0.04
"flexmix",0.017691389,1000,0.04
